URL,RaceID,RaceName
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1481,1481,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1482,1482,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1483,1483,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1484,1484,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1485,1485,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1486,1486,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1487,1487,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1488,1488,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1489,1489,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1491,1491,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1492,1492,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1493,1493,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1494,1494,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1495,1495,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1496,1496,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1497,1497,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1499,1499,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1500,1500,No Data
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1501,1501,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1502,1502,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1503,1503,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1504,1504,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1505,1505,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1506,1506,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1507,1507,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1508,1508,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1509,1509,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1510,1510,Hanshin S. 
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1511,1511,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1512,1512,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1513,1513,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1515,1515,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1516,1516,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1517,1517,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1518,1518,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1520,1520,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1521,1521,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1522,1522,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1523,1523,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1524,1524,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1525,1525,No Data
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1526,1526,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1528,1528,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1529,1529,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1530,1530,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1531,1531,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1532,1532,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1533,1533,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1535,1535,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1536,1536,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1538,1538,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1539,1539,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1540,1540,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1541,1541,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1542,1542,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1543,1543,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1544,1544,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1545,1545,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1547,1547,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1548,1548,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1550,1550,No Data
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1551,1551,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1554,1554,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1555,1555,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1556,1556,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1558,1558,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1559,1559,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1560,1560,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1561,1561,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1562,1562,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1563,1563,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1564,1564,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1565,1565,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1566,1566,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1567,1567,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1568,1568,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1569,1569,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1572,1572,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1573,1573,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1574,1574,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1575,1575,No Data
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1576,1576,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1577,1577,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1579,1579,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1580,1580,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1581,1581,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1582,1582,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1583,1583,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1584,1584,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1585,1585,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1587,1587,
